to,tp
50,81.74661708060749
50,56.27535707756931
60,52.41140209149915
60,62.14901363874348
60,59.132670407595235
60,59.60797801447684
70,59.60797801447684
200,72.30697837434752
160,272.31461617466306
50,171.82108861226408
160,63.89780867928413
60,268.64802515784146
60,67.04712612762219
50,66.8752727796172
40,55.612038710751555
60,49.85901814005791
60,59.36518435576714
60,61.94607829445565
70,61.94607829445565
90,74.64507865432634
80,99.05145228967449
80,89.66107280063451
90,91.26111007674778
100,103.06054835353358
100,109.7284996389407
100,109.7284996389407
90,109.7284996389407
100,103.06054835353358
90,109.7284996389407
100,103.06054835353358
90,109.7284996389407
110,103.06054835353358
90,122.76017228309632
100,103.06054835353358
90,109.7284996389407
70,103.06054835353358
60,81.3461637636062
60,66.23810461598964
80,61.94607829445565
80,84.56002496746792
120,89.66107280063451
120,141.35994999181156
110,128.45587030322716
140,117.36359605998983
110,168.38510701038888
110,117.36359605998983
110,119.09581858591493
120,116.33290241068464
100,126.83154872373868
80,108.10417805945228
100,89.63678849725936
270,111.37732153227675
250,326.31157544902334
110,222.23028016698257
130,114.62141870387217
430,153.36043420805947
300,347.06773299542476
270,256.21104537723966
240,249.30287674321568
220,225.44713227317828
360,177.22800350830124
430,256.21104537723966
450,323.79713194780015
440,333.15502229460037
410,333.15502229460037
100,295.9040013828891
120,111.77799949141574
110,142.95330674144918
120,115.73927448050141
120,128.93939987558764
100,126.23792079355545
170,107.51055012926905
100,271.57068225989156
90,107.51055012926905
90,104.17175605291025
90,100.84259884386192
120,100.84259884386192
120,135.8688570093154
110,126.23792079355545
110,115.73927448050141
100,115.73927448050141
100,109.07974317123882
70,107.03524252238743
80,78.65290664705293
80,87.78311575193712
80,86.96781568408124
80,88.56785296019451
90,88.56785296019451
80,100.36729123698031
70,88.56785296019451
60,78.65290664705293
40,65.1691690789248
40,51.37097654168157
30,49.383710533176306
50,43.25518983451162
60,52.55583716518145
60,58.889876748885534
50,60.4399636336172
50,54.1059240499131
50,52.11865804140783
60,52.11865804140783
50,58.45269762511192
60,54.1059240499131
60,58.45269762511192
60,60.4399636336172
50,60.4399636336172
50,54.1059240499131
50,52.11865804140783
50,50.81136481538587
50,50.81136481538587
20,50.81136481538587
40,41.51071748471604
30,47.639238183380726
50,41.51071748471604
60,50.81136481538587
40,57.145404399089955
50,49.62650419188599
50,50.81136481538587
50,50.81136481538587
60,50.81136481538587
60,57.145404399089955
50,59.132670407595235
50,52.79863082389114
50,50.81136481538587
50,50.81136481538587
50,50.81136481538587
60,50.81136481538587
50,57.145404399089955
70,52.79863082389114
70,69.84440475896066
40,78.14355724697825
40,52.318493237306775
230,47.639238183380726
170,307.40407567572674
60,165.95187336301808
70,67.53859114643494
90,76.76086525262751
80,96.23804440281405
80,85.22334333428566
80,86.82338061039893
80,86.82338061039893
80,86.82338061039893
70,86.82338061039893
80,76.90843429725734
340,86.03864340214153
370,316.8925893340923
80,238.76089657683357
50,90.15253781944726
50,68.49077785771199
40,54.15587444129473
50,49.383710533176306
50,52.55583716518145
50,52.55583716518145
60,52.55583716518145
50,58.889876748885534
70,54.54310317368672
50,71.58887710875625
50,57.235092219107486
60,52.55583716518145
50,58.889876748885534
50,54.54310317368672
50,52.55583716518145
50,52.55583716518145
60,52.55583716518145
50,58.889876748885534
60,54.54310317368672
50,58.889876748885534
50,54.54310317368672
50,52.55583716518145
50,53.03114477206306
60,53.03114477206306
70,59.36518435576714
80,74.05145072414311
100,86.65838608270546
90,110.80797790546868
90,102.46692042335035
70,102.46692042335035
80,80.75253583342297
70,88.25842335881873
90,79.1524985573097
80,100.05786163560452
100,89.06744487045128
90,112.40801518158194
80,102.46692042335035
80,90.66748214656455
80,90.66748214656455
70,90.66748214656455
80,80.75253583342297
90,88.25842335881873
90,100.86688314723708
80,102.46692042335035
80,90.66748214656455
70,90.66748214656455
80,80.75253583342297
60,88.25842335881873
40,66.45349819743896
50,53.44632142467646
70,53.03114477206306
90,72.06418471563786
320,98.45782435949125
330,346.78978919340733
270,248.42245980029398
260,245.65091022624534
240,245.65091022624534
210,219.89912184206534
280,177.22800350830124
170,237.77593324314356
120,170.0065929774489
100,128.9677590362185
120,112.4640289178058
120,140.19465767083608
130,127.86224237304388
130,144.57726136695132
120,144.57726136695132
120,127.86224237304388
140,130.56372145507615
150,145.85145598606016
150,149.66269445801996
150,149.66269445801996
140,149.22551533424635
130,143.78995528279813
100,142.5157606636893
80,108.2119656012373
60,91.30746052533472
30,72.12298419203027
40,53.544005648700825
40,56.46880088797282
80,56.46880088797282
70,86.37081044988116
60,80.70049073211389
70,69.64513167972687
60,77.97022844047413
70,68.87402722681539
50,77.97022844047413
80,62.53998764311133
60,86.37081044988116
60,63.08470426815496
70,61.208015290590104
50,72.30697837434752
50,55.965927476193514
50,51.28667242226748
50,51.28667242226748
40,51.28667242226748
60,48.11454579026233
60,57.62071200597156
60,59.60797801447684
60,59.60797801447684
50,59.60797801447684
40,53.273938430772745
20,48.11454579026233
30,41.98602509159765
30,41.98602509159765
50,41.98602509159765
60,51.28667242226748
60,57.62071200597156
60,60.20160594466007
60,60.20160594466007
50,60.20160594466007
50,53.867566360955976
40,51.28667242226748
50,48.11454579026233
50,51.28667242226748
50,51.28667242226748
60,51.28667242226748
50,57.62071200597156
60,53.273938430772745
40,57.62071200597156
50,50.1018117987676
50,51.28667242226748
50,51.28667242226748
50,51.28667242226748
60,51.28667242226748
70,57.62071200597156
70,71.83167076746591
30,74.52365981288668
40,50.72068007352485
50,47.639238183380726
50,50.81136481538587
60,50.81136481538587
110,57.145404399089955
70,125.45853075899586
50,75.30839702114407
60,57.09065714542518
60,57.145404399089955
60,59.132670407595235
50,59.132670407595235
50,52.79863082389114
50,50.81136481538587
50,50.81136481538587
40,55.81497405503937
70,48.11454579026233
50,70.31971236584228
60,55.965927476193514
50,57.62071200597156
50,53.867566360955976
50,51.28667242226748
30,51.28667242226748
30,43.29331831761961
20,43.730497441393226
40,49.39108511422754
60,49.85901814005791
60,59.36518435576714
50,61.94607829445565
60,55.612038710751555
50,59.36518435576714
40,55.612038710751555
60,49.85901814005791
50,59.36518435576714
50,60.79972467881517
60,53.03114477206306
60,59.36518435576714
50,61.94607829445565
50,55.612038710751555
50,53.03114477206306
50,53.03114477206306
60,53.03114477206306
40,59.36518435576714
60,52.43991207874641
60,59.36518435576714
50,61.35245036427242
60,55.018410780568324
40,59.36518435576714
30,52.43991207874641
30,43.730497441393226
20,43.730497441393226
60,43.730497441393226
50,59.36518435576714
70,55.612038710751555
60,72.06418471563786
60,64.63806733987637
50,61.94607829445565
50,55.018410780568324
40,53.03114477206306
50,49.85901814005791
50,53.03114477206306
50,53.03114477206306
60,53.03114477206306
50,59.36518435576714
60,55.018410780568324
60,59.36518435576714
60,61.94607829445565
60,61.94607829445565
80,61.94607829445565
70,84.56002496746792
90,79.74612648749293
150,100.65148956578776
460,203.51154878475558
340,319.6508579139686
310,256.21104537723966
120,267.7379888773117
140,123.92711812035766
150,151.3994664171731
120,145.0361830672543
130,128.45587030322716
130,145.17088929713455
130,145.17088929713455
130,145.17088929713455
170,145.17088929713455
210,223.395183267158
110,182.26864442416206
100,117.58675875829964
110,110.83970733831738
90,120.54222277342467
120,106.06273816481078
130,135.8688570093154
130,142.9529397874629
120,142.26701410231604
120,125.55199510840858
60,127.59649575725996
60,65.95390628718219
50,62.47718003350408
60,59.07381070856951
60,58.889876748885534
50,60.877142757390814
60,54.54310317368672
60,58.889876748885534
60,60.877142757390814
50,60.877142757390814
40,54.54310317368672
60,49.383710533176306
50,58.45269762511192
50,54.1059240499131
40,52.11865804140783
30,48.94653140940269
40,42.818010710738
40,48.94653140940269
40,48.94653140940269
50,48.94653140940269
60,52.11865804140783
50,57.145404399089955
50,52.79863082389114
60,50.81136481538587
60,57.145404399089955
50,59.132670407595235
60,52.79863082389114
50,57.145404399089955
50,52.79863082389114
50,50.81136481538587
50,50.81136481538587
40,50.81136481538587
60,47.639238183380726
60,57.145404399089955
60,59.132670407595235
60,59.132670407595235
50,59.132670407595235
50,52.79863082389114
50,50.81136481538587
20,50.81136481538587
30,41.51071748471604
30,41.51071748471604
30,41.51071748471604
60,41.51071748471604
50,57.145404399089955
60,52.79863082389114
40,57.145404399089955
60,49.62650419188599
70,57.145404399089955
70,75.45156820155748
70,74.52365981288668
70,74.52365981288668
70,78.14355724697825
50,74.52365981288668
70,55.49061986931191
280,69.84440475896066
150,325.2435633428111
60,135.34719460677945
70,67.53859114643494
60,75.67581930249564
70,61.82465945301599
50,71.83167076746591
60,55.49061986931191
50,57.145404399089955
50,52.79863082389114
80,50.81136481538587
60,83.85215021096451
370,62.60939666127335
400,339.769459858416
70,266.6060488092516
70,89.58531850454885
80,87.17625971680303
90,86.18307847582385
70,103.26500901240863
80,80.27722822654135
60,90.5740803628269
50,69.76243416340174
80,56.1431404498
80,81.50382342189783
80,88.59213726356967
80,90.19217453968294
120,90.19217453968294
90,139.74797311714454
50,104.03611346532011
70,61.71949588984821
60,73.66422199175113
90,69.23212537775676
80,95.76583531407049
80,89.06744487045128
80,90.66748214656455
60,93.36896122859676
70,67.57822786667062
60,75.17618039337476
60,68.09983933769432
70,60.877142757390814
70,73.5761431172615
80,76.26813216268226
70,89.80297590991542
70,78.67719095042808
70,77.86816943879553
60,79.88802959677383
70,63.56913180281157
60,74.05145072414311
70,69.23212537775676
70,74.05145072414311
70,76.74343976956388
80,76.74343976956388
70,90.93526194997786
80,79.1524985573097
70,88.25842335881873
70,79.1524985573097
50,78.34347704567715
60,57.71039982598909
80,59.36518435576714
90,83.9663970372847
90,100.86688314723708
80,102.46692042335035
80,90.66748214656455
70,90.66748214656455
80,80.75253583342297
90,88.25842335881873
90,100.86688314723708
130,102.46692042335035
120,182.8445532656244
130,127.86224237304388
120,144.57726136695132
130,127.86224237304388
120,144.57726136695132
200,127.86224237304388
120,224.18545335562135
110,125.78694151161054
120,120.69275326903816
130,127.86224237304388
130,144.57726136695132
110,144.57726136695132
120,117.36359605998983
90,127.86224237304388
90,102.46692042335035
80,102.46692042335035
80,90.66748214656455
100,90.66748214656455
110,112.40801518158194
110,122.16654435291309
120,117.36359605998983
80,127.86224237304388
80,90.66748214656455
80,90.66748214656455
70,89.04316056707613
80,79.12821425393454
60,88.25842335881873
50,64.82917661795054
70,56.1431404498
50,71.58887710875625
60,61.76579975399028
50,58.889876748885534
50,54.54310317368672
60,52.55583716518145
50,58.889876748885534
50,54.54310317368672
60,52.55583716518145
50,59.178711607083606
60,54.83193803188479
40,59.178711607083606
40,51.222632276106026
20,49.23536626760076
40,43.10684556893607
50,49.23536626760076
50,52.11865804140783
50,52.11865804140783
60,52.11865804140783
60,58.74153248330999
60,60.72879849181527
60,60.72879849181527
50,60.72879849181527
50,54.87006651499278
50,52.88280050648751
40,52.88280050648751
50,49.71067387448237
60,52.88280050648751
60,59.216840090191596
60,61.204106098696876
60,61.204106098696876
60,61.204106098696876
50,61.204106098696876
50,54.87006651499278
50,52.88280050648751
40,52.88280050648751
50,49.23536626760076
60,52.407492899605906
50,58.74153248330999
60,54.39475890811117
50,58.74153248330999
30,54.39475890811117
20,43.10684556893607
30,43.10684556893607
30,41.79955234291411
50,41.79955234291411
70,51.100199673583944
60,69.84440475896066
60,61.82465945301599
50,60.72879849181527
60,54.39475890811117
50,58.74153248330999
70,54.39475890811117
170,71.62700559186425
400,264.787974404246
150,272.1381477805809
70,136.65448783280138
110,87.83644442063984
100,122.211890703573
120,105.72404010447225
80,133.09484227417823
90,152.49226481632937
120,163.70131266283911
390,134.4303289954686
240,318.12163211848224
120,279.5643210395843
70,189.57125038683583
90,143.74689223999033
80,159.72306083312353
70,89.66107280063451
80,84.0476428456384
110,88.85205128900196
90,124.43327847980753
100,103.06054835353358
100,118.02283826621363
100,109.7284996389407
80,109.7284996389407
80,91.26111007674778
90,91.26111007674778
90,103.06054835353358
90,102.46692042335035
90,105.16839950538255
90,102.46692042335035
90,102.46692042335035
160,105.16839950538255
140,273.19500383938
80,145.85145598606016
70,96.69811843764509
80,81.89113042916483
30,88.25842335881873
30,50.81881128306508
40,46.248791420253156
20,49.85901814005791
70,43.730497441393226
60,72.06418471563786
60,64.04443940969317
60,61.35245036427242
60,61.35245036427242
50,61.35245036427242
50,55.018410780568324
50,53.03114477206306
50,53.03114477206306
70,53.03114477206306
60,72.06418471563786
60,64.04443940969317
60,61.35245036427242
50,61.35245036427242
50,55.018410780568324
50,53.03114477206306
60,53.03114477206306
40,119.03038355328614
60,58.0327716239871
50,64.95804390100783
60,61.20489825599225
50,64.95804390100783
60,61.20489825599225
210,64.95804390100783
320,294.4977808944541
520,251.68835279354582
490,423.0399801716993
150,358.9547420360112
90,159.58761558671497
90,174.50610821906875
80,164.96985880996905
70,153.0341604261158
80,140.417735030942
120,147.92362255633776
110,198.83148398303402
90,177.02879525750882
100,162.13211962086936
90,168.8000709062765
100,162.13211962086936
100,168.8000709062765
90,168.8000709062765
90,162.13211962086936
110,162.13211962086936
100,181.83174355043212
90,168.8000709062765
100,164.83359870290155
70,171.50154998830868
50,140.417735030942
50,118.50032869273976
70,112.22103636270045
60,131.25407630627527
50,123.23433100033057
70,118.73900990608851
50,131.25407630627527
60,116.90029141662649
50,118.55507594640453
50,114.20830237120572
60,52.84467202337952
50,59.178711607083606
50,54.39475890811117
60,52.407492899605906
60,58.74153248330999
50,60.72879849181527
50,54.39475890811117
20,52.407492899605906
40,43.10684556893607
40,49.23536626760076
50,49.23536626760076
60,52.407492899605906
50,58.74153248330999
60,54.39475890811117
60,58.74153248330999
60,63.363689570942654
60,63.363689570942654
50,63.363689570942654
40,57.02964998723855
50,51.87025734672814
60,55.042383978733284
40,61.37642356243737
60,53.857523355233404
60,61.851731169318974
60,63.83899717782426
50,63.83899717782426
60,57.50495759412016
70,61.851731169318974
50,76.53799753769498
50,60.196946639540926
50,55.51769158561489
50,55.51769158561489
40,55.51769158561489
60,52.345564953609745
50,61.851731169318974
60,57.50495759412016
50,61.851731169318974
50,57.50495759412016
50,54.21039835959293
40,54.21039835959293
60,51.038271727587784
50,60.54443794329701
50,56.197664368098195
80,54.21039835959293
110,87.90816218835243
80,124.70187578368774
70,91.529707380628
60,81.61476106748641
60,67.65571589247666
70,63.363689570942654
670,76.06268993081336
470,554.5474876728355
150,319.755545967005
70,162.6775073817034
110,91.6204097707839
110,122.211890703573
100,174.7428322962487
100,168.32476329939487
80,170.95965437852226
90,152.49226481632937
110,164.29170309311513
450,181.4037850362243
610,439.1659770550251
290,489.81743636862666
90,310.411692981831
120,171.83717942745218
110,198.26389444949743
70,177.02879525750882
100,140.417735030942
70,169.66415559135513
70,138.81769775482874
60,138.0086762431962
60,123.70963860721218
80,123.65254064091882
70,146.26648731393112
80,141.45258883395613
310,150.55851363546518
340,416.2003135789643
110,315.50601763386203
80,177.95220262982374
100,156.2967296322593
120,174.70810545822835
80,199.7932688654502
90,152.96757242321098
90,164.76701069999675
90,165.36063863017998
70,165.36063863017998
70,89.57391438797431
70,87.16485560022849
70,85.56481832411522
70,85.56481832411522
140,85.56481832411522
340,260.0027073803735
190,321.47529572896497
150,233.69058127274184
80,212.29065584483038
80,156.2967296322593
70,155.80531161231067
80,146.34773312228484
70,97.07980191337008
70,87.97387711186104
70,87.16485560022849
70,85.56481832411522
70,85.56481832411522
60,85.56481832411522
70,72.86581796424448
80,82.87282927869445
90,99.7566405045292
90,109.68826170178842
100,111.28829897790169
90,117.95625026330882
100,111.28829897790169
90,117.95625026330882
230,111.28829897790169
230,342.72878439135616
200,228.12687246643338
190,236.98568828495732
100,237.24954925735256
110,174.7641191944522
110,187.79579183860784
110,179.66368633663623
110,179.66368633663623
140,179.66368633663623
150,247.80127024561892
140,209.4441244957497
130,210.85302534473877
130,208.23592660730225
140,208.23592660730225
120,207.46562057755966
100,189.4764069645434
80,172.09824897426412
90,152.49226481632937
80,166.3362037419665
80,152.49226481632937
80,152.49226481632937
50,152.49226481632937
50,123.54427855961298
60,116.4559647179411
50,121.18996702553191
50,116.84319345033309
50,114.85592744182783
50,114.85592744182783
60,114.85592744182783
60,120.7527879017583
60,122.74005391026358
60,122.74005391026358
60,127.27076144514635
50,122.74005391026358
60,116.40601432655947
50,121.22809550863991
50,116.88132193344109
50,114.89405592493583
50,114.89405592493583
60,114.89405592493583
50,121.22809550863991
60,116.88132193344109
60,120.7527879017583
60,122.74005391026358
60,122.74005391026358
60,63.363689570942654
40,63.363689570942654
60,53.857523355233404
40,61.37642356243737
60,53.857523355233404
40,61.37642356243737
60,53.857523355233404
60,61.37642356243737
50,63.83899717782426
70,57.02964998723855
50,74.07542392230812
60,59.72163903265932
50,61.37642356243737
50,57.02964998723855
50,55.042383978733284
60,55.042383978733284
40,61.37642356243737
60,53.857523355233404
60,61.37642356243737
60,63.363689570942654
60,63.363689570942654
50,63.363689570942654
50,57.02964998723855
50,55.042383978733284
50,55.042383978733284
50,55.042383978733284
40,55.042383978733284
50,51.87025734672814
50,55.042383978733284
60,55.042383978733284
60,61.37642356243737
60,63.363689570942654
50,63.363689570942654
60,57.02964998723855
60,61.37642356243737
260,63.363689570942654
360,342.44175375105067
100,314.8200919487152
90,173.4012297327791
90,179.35776520899006
100,171.49967996045265
120,178.16763124585978
200,203.93839613945252
130,289.95267700819005
80,212.01002764950186
210,163.5047064995968
240,350.14270718077245
210,286.3522711797809
80,243.6811528460169
100,163.5047064995968
90,185.2452395346142
110,171.97498756733427
120,191.67461149689703
360,197.3703095170278
270,371.80063342011107
120,304.2290825808591
140,197.9641133038306
120,215.35952313004404
100,194.31539171075954
260,176.72661564221502
250,411.32559269712203
100,288.6834295046981
90,173.8765373396607
80,172.24922697011436
100,157.71425941446347
80,179.45479244948086
90,106.69683756845343
80,118.49627584523923
80,109.39831665048564
80,106.69683756845343
70,109.39831665048564
80,96.78189125531185
70,104.28777878070761
70,95.18185397919858
70,94.37283246756603
80,92.77279519145276
100,102.68774150459434
90,126.83733332735756
90,118.49627584523923
100,172.5686154975175
110,178.6429388527414
110,191.67461149689703
100,186.87166320397375
110,178.6429388527414
100,191.67461149689703
90,178.6429388527414
100,171.97498756733427
90,178.6429388527414
100,171.97498756733427
90,178.6429388527414
90,171.97498756733427
80,171.97498756733427
90,160.17554929054847
80,171.97498756733427
90,160.17554929054847
90,171.97498756733427
80,171.97498756733427
70,160.17554929054847
80,150.26060297740693
560,161.21443354687327
630,605.3007251555539
230,463.97927036087435
100,294.70306125731247
110,211.60147058828633
120,195.00376870594536
130,196.68438383188095
120,213.39940282578834
140,196.68438383188095
100,216.7180980937486
110,178.16763124585978
100,189.75035649930368
100,178.16763124585978
100,178.16763124585978
100,178.16763124585978
70,178.16763124585978
50,149.7852953705253
50,128.9900535446174
60,119.00898650289713
60,125.34302608660121
50,127.3302920951065
60,120.99625251140239
60,125.34302608660121
70,131.86099962998927
60,143.08421026124543
70,130.02228114052724
50,143.08421026124543
50,123.68824155682316
50,119.00898650289713
60,119.00898650289713
50,125.34302608660121
50,120.99625251140239
60,119.00898650289713
60,124.9058469628276
60,126.89311297133288
60,125.58581974531091
60,125.58581974531091
60,125.58581974531091
50,125.58581974531091
60,119.25178016160682
60,123.59855373680563
60,125.58581974531091
50,125.58581974531091
40,119.25178016160682
60,114.0923875210964
50,123.59855373680563
50,119.25178016160682
50,117.26451415310154
60,117.26451415310154
50,123.59855373680563
60,119.25178016160682
60,123.59855373680563
50,125.58581974531091
60,119.25178016160682
50,123.59855373680563
60,119.25178016160682
60,123.59855373680563
50,125.58581974531091
60,119.25178016160682
50,123.59855373680563
40,119.25178016160682
50,114.0923875210964
50,117.26451415310154
50,117.26451415310154
60,117.26451415310154
60,123.59855373680563
60,125.58581974531091
50,125.58581974531091
60,119.25178016160682
50,123.59855373680563
60,119.25178016160682
50,124.9058469628276
60,120.55907338762877
50,123.59855373680563
50,119.25178016160682
50,117.26451415310154
40,117.26451415310154
60,114.0923875210964
40,123.59855373680563
50,117.38694675562363
60,118.57180737912351
90,124.9058469628276
60,164.3614157273992
70,132.43133992827305
60,147.4752121482485
400,130.02228114052724
130,425.4252490126494
370,208.35876190992752
70,360.34979566393434
330,180.12877686426282
230,398.83038533150767
60,285.6663454946341
80,148.79834333562766
80,169.36615998174162
80,158.1002044075536
410,159.70024168366686
180,432.3947802721333
50,235.77381663001768
60,146.99323179141265
50,141.71002949395583
60,120.99625251140239
50,125.34302608660121
50,120.99625251140239
50,119.00898650289713
50,119.00898650289713
60,119.00898650289713
40,125.34302608660121
60,118.29943348627886
50,125.81833369348283
60,121.471560118284
60,125.81833369348283
60,127.80559970198811
50,127.80559970198811
60,121.471560118284
60,125.81833369348283
50,127.80559970198811
60,121.471560118284
60,125.81833369348283
50,127.80559970198811
60,121.471560118284
60,125.81833369348283
50,127.80559970198811
60,121.471560118284
50,125.81833369348283
60,121.471560118284
40,125.81833369348283
50,118.29943348627886
50,119.48429410977874
50,119.48429410977874
50,119.48429410977874
60,119.48429410977874
60,125.81833369348283
50,127.80559970198811
60,121.471560118284
50,125.81833369348283
60,121.471560118284
50,147.56936866951852
70,143.22259509431967
50,141.57225185962182
60,92.43587241764537
60,93.49702901724021
60,96.0779229559287
40,96.0779229559287
60,86.57175674021946
40,93.49702901724021
50,86.57175674021946
40,87.16298943353613
50,83.99086280153098
60,87.16298943353613
50,71.74599404120451
60,67.99284839618892
50,71.74599404120451
50,122.06518804846723
60,119.48429410977874
90,131.47892136631717
70,165.2739024580544
90,148.66056570129365
80,169.56592877958846
80,218.91496085771263
70,160.17554929054847
80,150.26060297740693
70,157.76649050280267
80,148.66056570129365
60,157.76649050280267
50,132.9066475351547
60,123.07159739439729
60,125.81833369348283
60,127.80559970198811
60,127.80559970198811
60,127.80559970198811
60,127.80559970198811
50,127.3302920951065
60,120.99625251140239
50,136.19496568724162
60,131.8481921120428
50,136.19496568724162
60,131.8481921120428
60,136.19496568724162
40,138.18223169574688
60,140.05046846231457
50,136.19496568724162
50,131.8481921120428
50,129.86092610353754
60,129.86092610353754
60,136.19496568724162
50,138.18223169574688
70,131.8481921120428
50,151.94888385338064
60,134.54018115746356
60,136.19496568724162
60,138.18223169574688
50,138.18223169574688
60,131.8481921120428
60,136.19496568724162
60,138.18223169574688
50,138.18223169574688
50,131.8481921120428
50,129.86092610353754
60,129.86092610353754
40,136.19496568724162
50,128.67606548003764
60,129.86092610353754
60,136.19496568724162
50,149.55663467802378
60,131.8481921120428
60,136.19496568724162
50,138.18223169574688
60,131.8481921120428
60,136.19496568724162
90,138.18223169574688
70,175.21335532803963
50,218.28248898137545
60,128.5528744208438
70,123.59855373680563
50,141.33973791144987
60,126.47447674191038
40,123.59855373680563
70,116.07965352960167
50,139.35247190294461
60,121.94376920702759
50,124.9058469628276
60,125.08978092251158
50,124.9058469628276
60,120.55907338762877
60,124.9058469628276
60,127.3302920951065
50,127.3302920951065
50,120.99625251140239
70,191.67357228123444
50,141.0969442527402
70,134.54018115746356
60,141.0969442527402
70,130.02228114052724
70,143.55951786812707
70,146.25150691354784
70,146.25150691354784
70,146.25150691354784
60,150.52838278082024
60,130.49758874740886
60,127.80559970198811
60,127.80559970198811
50,127.80559970198811
60,121.471560118284
50,125.81833369348283
50,121.471560118284
50,119.48429410977874
50,119.00898650289713
60,119.00898650289713
60,187.15567226429812
80,188.67003656803266
70,213.42809094652202
70,148.18525809441203
60,170.72012237998965
230,140.87422074116768
190,463.8252289365122
180,296.011252235559
80,299.6679951327732
80,268.6960126144708
60,209.1854965943952
360,168.74966598387334
370,420.35337264003357
110,319.6590766949313
60,213.61886265541307
70,188.04556015460378
240,179.40253631684575
60,404.2273265775282
50,154.6576825111904
60,172.08154469824404
50,147.56936866951852
60,143.22259509431967
80,147.56936866951852
60,175.2254991573043
80,154.6576825111904
70,249.57446261210137
70,230.75104952060676
70,242.35150534438057
70,229.08845469489933
70,229.08845469489933
70,229.08845469489933
100,229.08845469489933
90,260.7439340430583
90,252.46543411053412
90,265.7284847600153
170,265.7284847600153
410,399.1586691971713
540,372.5133548843422
310,513.6952953267289
110,332.6080286226131
110,270.9603255222167
110,273.6410915518604
120,258.87412542061907
160,269.3727717336731
110,348.765220694766
120,258.87412542061907
110,280.5731932007131
110,198.67768371539663
110,198.67768371539663
100,198.67768371539663
110,201.51151704306992
100,201.10370810013154
100,201.51151704306992
100,201.51151704306992
120,260.3650546299647
80,275.28387992291704
70,241.89766506777184
70,231.98271875463027
70,230.32012392892287
70,217.05707327944162
70,229.08845469489933
80,229.08845469489933
70,239.00340100804092
70,230.31387039683315
80,241.91432622060697
70,238.56622188426732
70,230.31387039683315
80,241.91432622060697
60,238.56622188426732
60,154.22050338741678
60,163.2114390269332
60,149.11945555425018
60,149.11945555425018
50,149.11945555425018
70,142.78541597054607
50,162.8861077118839
50,145.47740501596684
60,139.49085673601888
50,145.82489631972294
50,130.1037197622472
50,128.11645375374195
50,128.11645375374195
50,128.11645375374195
50,128.11645375374195
60,128.11645375374195
50,134.45049333744606
