to,tp
50.0,53.331215
20.0,53.331215
40.0,23.790945
30.0,49.481926
50.0,30.617949
60.0,55.658936
40.0,59.8705
50.0,41.472294
50.0,57.001762
50.0,51.66281
60.0,53.331215
60.0,63.207733
50.0,61.213173
50.0,53.005165
50.0,55.001476
50.0,53.331215
50.0,53.331215
60.0,53.331215
50.0,63.207733
70.0,51.337093
70.0,74.76337
40.0,69.10213
40.0,42.81452
230.0,48.8141
170.0,229.24203
60.0,131.27324
70.0,69.40959
90.0,91.15748
80.0,90.53829
80.0,78.33215
80.0,83.67367
80.0,82.001564
80.0,82.001564
70.0,82.001564
80.0,72.11713
340.0,83.99994
370.0,324.85904
80.0,282.1788
50.0,67.71944
50.0,100.8357
40.0,58.346916
50.0,43.46675
50.0,55.32945
50.0,51.66281
60.0,53.331215
50.0,63.207733
70.0,51.337093
50.0,74.76337
50.0,49.347282
60.0,56.67344
50.0,63.207733
50.0,51.337093
50.0,55.001476
50.0,53.331215
60.0,53.331215
50.0,63.207733
60.0,51.337093
50.0,64.87843
50.0,51.337093
50.0,55.001476
50.0,53.331215
60.0,53.331215
70.0,63.207733
80.0,71.096214
100.0,80.65593
90.0,100.08276
90.0,87.876686
70.0,93.22788
80.0,71.79313
70.0,85.67221
90.0,70.447
80.0,93.885445
100.0,78.33215
90.0,103.4338
80.0,87.876686
80.0,83.34733
80.0,83.67367
70.0,82.001564
80.0,72.11713
90.0,83.99994
90.0,90.20975
80.0,89.88051
80.0,81.675255
70.0,83.67367
80.0,72.11713
60.0,83.99994
40.0,60.565834
50.0,46.48098
70.0,57.001762
90.0,71.42142
320.0,88.86453
330.0,305.28348
270.0,258.3721
260.0,248.49413
240.0,255.7307
210.00000000000003,229.68019
280.0,204.88754
170.0,272.0382
120.0,149.92647
100.0,136.69403
120.0,108.78946
120.0,124.14451
130.0,116.726845
130.0,129.89857
120.0,127.854935
120.0,119.74247
140.0,121.77337
150.0,139.67865
150.0,145.28693
150.0,146.60106
140.0,148.2952
130.0,138.57161
100.0,130.86423
80.0,101.759926
60.0,86.365364
30.0,65.57567
40.0,36.63149
40.0,49.146976
80.0,42.12803
70.0,83.30531
60.0,65.44327
70.0,64.228065
60.0,74.43783
70.0,60.888985
50.0,74.43783
80.0,51.012985
60.0,86.32442
60.0,57.23325
70.0,66.22436
50.0,72.76661
50.0,51.012985
50.0,56.67344
50.0,53.331215
40.0,53.331215
60.0,43.46675
60.0,65.205086
60.0,59.54557
60.0,62.88228
50.0,62.88228
40.0,53.005165
20.0,45.13681
30.0,25.796425
30.0,37.967896
50.0,32.61644
60.0,53.987926
60.0,59.8705
60.0,61.213173
60.0,62.88228
50.0,62.88228
50.0,53.005165
40.0,55.001476
50.0,43.46675
50.0,55.32945
50.0,51.66281
60.0,53.331215
50.0,63.207733
60.0,51.337093
40.0,64.87843
50.0,41.472294
50.0,57.001762
50.0,51.66281
50.0,53.331215
60.0,53.331215
70.0,63.207733
70.0,71.096214
30.0,70.771385
40.0,32.963524
50.0,50.824047
50.0,51.990067
60.0,51.66281
109.99999999999999,63.207733
70.0,110.61225
50.0,62.80951
60.0,59.36861
60.0,66.5503
60.0,61.213173
50.0,62.88228
50.0,53.005165
50.0,55.001476
50.0,53.331215
40.0,53.331215
70.0,43.46675
50.0,75.08926
60.0,47.68379
50.0,66.5503
50.0,51.337093
50.0,55.001476
30.0,53.331215
30.0,33.61859
20.0,37.629738
40.0,24.463366
60.0,46.132595
60.0,60.196335
50.0,59.54557
60.0,53.005165
50.0,64.87843
40.0,51.337093
60.0,45.13681
50.0,65.205086
50.0,49.671062
60.0,55.001476
60.0,63.207733
50.0,61.213173
50.0,53.005165
50.0,55.001476
50.0,53.331215
60.0,53.331215
40.0,63.207733
60.0,41.472294
60.0,66.87723
50.0,59.54557
60.0,53.005165
40.0,64.87843
30.0,41.472294
30.0,37.294235
20.0,35.95586
60.0,24.463366
50.0,65.86104
70.0,46.34578
60.0,74.76337
60.0,59.221615
50.0,64.55274
50.0,53.005165
40.0,55.001476
50.0,43.46675
50.0,55.32945
50.0,51.66281
60.0,53.331215
50.0,63.207733
60.0,51.337093
60.0,64.87843
60.0,61.213173
60.0,62.88228
80.0,62.88228
70.0,82.65386
90.0,68.77788
150.0,93.885445
460.0,147.14276
340.0,406.53458
310.0,237.73589
120.0,304.5911
140.0,118.197716
150.0,171.04126
120.0,145.28693
130.0,117.35174
130.0,134.9403
130.0,127.854935
130.0,129.54077
170.0,129.54077
210.00000000000003,168.43277
109.99999999999999,197.93423
100.0,100.3871
109.99999999999999,117.45215
90.0,112.62527
120.0,89.22014
130.0,124.487335
130.0,124.83629
120.0,127.854935
120.0,119.74247
60.0,121.77337
60.0,60.953003
50.0,72.91917
60.0,53.005165
60.0,64.87843
50.0,61.213173
60.0,53.005165
60.0,64.87843
60.0,61.213173
50.0,62.88228
40.0,53.005165
60.0,45.13681
50.0,65.205086
50.0,49.671062
40.0,55.001476
30.0,43.46675
40.0,35.620895
40.0,45.798588
40.0,42.12803
50.0,43.796143
60.0,53.65883
50.0,61.538353
50.0,51.337093
60.0,55.001476
60.0,63.207733
50.0,61.213173
60.0,53.005165
50.0,64.87843
50.0,51.337093
50.0,55.001476
50.0,53.331215
40.0,53.331215
60.0,43.46675
60.0,65.205086
60.0,59.54557
60.0,62.88228
50.0,62.88228
50.0,53.005165
50.0,55.001476
20.0,53.331215
30.0,23.790945
30.0,39.64491
30.0,32.61644
60.0,34.284706
50.0,63.86138
60.0,48.007244
40.0,64.87843
60.0,41.472294
70.0,66.87723
70.0,69.426796
70.0,70.771385
70.0,72.441635
70.0,72.441635
50.0,72.441635
70.0,52.680717
280.0,76.43539
150.0,270.73383
60.0,106.8598
70.0,81.74616
60.0,87.81654
70.0,60.888985
50.0,74.43783
60.0,51.012985
50.0,66.5503
50.0,51.337093
80.0,55.001476
60.0,82.97973
370.0,57.23325
400.0,356.5347
70.0,291.5223
70.0,57.307198
80.0,127.01417
90.0,82.32778
70.0,90.20975
80.0,70.12314
60.0,85.67221
50.0,60.565834
80.0,56.346703
80.0,84.65201
80.0,76.98769
80.0,82.001564
120.0,82.001564
90.0,121.47154
50.0,83.86728
70.0,57.04887
60.0,79.78069
90.0,59.221615
80.0,94.21316
80.0,76.661476
80.0,83.67367
60.0,82.001564
70.0,62.234497
60.0,76.10969
60.0,60.888985
70.0,64.55274
70.0,72.76661
80.0,70.771385
70.0,82.32778
70.0,70.447
70.0,74.11271
60.0,72.441635
70.0,62.557854
60.0,74.43783
70.0,60.888985
70.0,74.43783
70.0,70.771385
80.0,72.441635
70.0,82.32778
80.0,70.447
70.0,83.99994
70.0,70.447
50.0,74.11271
60.0,52.680717
80.0,66.5503
90.0,80.98195
90.0,88.535965
80.0,89.88051
80.0,81.675255
70.0,83.67367
80.0,72.11713
90.0,83.99994
90.0,90.20975
130.0,89.88051
120.0,130.95479
130.0,113.00313
120.0,131.58167
130.0,118.05987
120.0,131.58167
200.0,118.05987
120.0,199.30617
109.99999999999999,103.71342
120.0,123.64048
130.0,122.121185
130.0,128.21321
109.99999999999999,127.854935
120.0,109.922134
90.0,123.79933
90.0,88.88912
80.0,96.573685
80.0,81.675255
100.0,83.67367
109.99999999999999,101.75867
109.99999999999999,107.58917
120.0,108.928566
80.0,120.44111
80.0,79.024605
80.0,88.69008
70.0,82.001564
80.0,72.11713
60.0,83.99994
50.0,60.565834
70.0,56.346703
50.0,74.76337
60.0,49.347282
50.0,66.5503
50.0,51.337093
60.0,55.001476
50.0,63.207733
50.0,51.337093
60.0,55.001476
50.0,63.207733
60.0,51.337093
40.0,64.87843
40.0,41.472294
20.0,47.13935
40.0,24.125511
50.0,47.806236
50.0,50.323334
50.0,51.66281
60.0,53.331215
60.0,63.207733
60.0,61.213173
60.0,62.88228
50.0,62.88228
50.0,53.005165
50.0,55.001476
40.0,53.331215
50.0,43.46675
60.0,55.32945
60.0,61.538353
60.0,61.213173
60.0,62.88228
60.0,62.88228
50.0,62.88228
50.0,53.005165
50.0,55.001476
40.0,53.331215
50.0,43.46675
60.0,55.32945
50.0,61.538353
60.0,51.337093
50.0,64.87843
30.0,51.337093
20.0,35.288662
30.0,27.80973
30.0,36.293453
50.0,32.61644
70.0,53.987926
60.0,69.75185
60.0,59.221615
50.0,64.55274
60.0,53.005165
50.0,64.87843
70.0,51.337093
170.0,74.76337
400.0,167.31026
150.0,351.73416
70.0,97.94723
109.99999999999999,111.436966
100.0,125.32158
120.0,94.04889
80.0,122.46673
90.0,77.35327
120.0,98.57448
390.0,119.449295
240.0,360.40945
120.0,170.50919
70.0,140.77719
90.0,90.878
80.0,100.5736
70.0,78.33215
80.0,73.78806
109.99999999999999,83.99994
90.0,109.94448
100.0,85.87221
100.0,104.77573
100.0,99.416
80.0,101.09222
80.0,81.348915
90.0,85.34591
90.0,91.8835
90.0,89.88051
90.0,91.55431
90.0,91.55431
90.0,91.55431
160.0,91.55431
140.0,160.26645
80.0,126.311035
70.0,83.38911
80.0,82.14912
30.0,83.99994
30.0,30.974642
40.0,42.666023
20.0,44.127625
70.0,22.457993
60.0,77.41445
60.0,54.230278
60.0,64.55274
60.0,62.88228
50.0,62.88228
50.0,53.005165
50.0,55.001476
50.0,53.331215
70.0,53.331215
60.0,73.091995
60.0,59.221615
60.0,64.55274
50.0,62.88228
50.0,53.005165
50.0,55.001476
60.0,53.331215
40.0,63.207733
60.0,41.472294
50.0,66.87723
60.0,49.671062
50.0,64.87843
60.0,51.337093
210.00000000000003,64.87843
320.0,207.82233
520.0,273.9654
490.0,422.37598
150.0,360.0454
90.0,138.78545
90.0,145.29086
80.0,101.58642
70.0,81.675255
80.0,73.78806
120.0,83.99994
109.99999999999999,119.79069
90.0,103.54264
100.0,92.56785
90.0,104.77573
100.0,89.55061
100.0,103.10134
90.0,99.416
90.0,91.22449
109.99999999999999,93.22788
100.0,111.286194
90.0,97.40384
100.0,92.89815
70.0,103.10134
50.0,69.79982
50.0,57.69443
70.0,56.67344
60.0,73.091995
50.0,59.221615
70.0,54.675083
50.0,74.76337
60.0,49.347282
50.0,66.5503
50.0,51.337093
60.0,55.001476
50.0,63.207733
50.0,51.337093
60.0,55.001476
60.0,63.207733
50.0,61.213173
50.0,53.005165
20.0,55.001476
40.0,23.790945
40.0,49.481926
50.0,40.46244
60.0,53.65883
50.0,61.538353
60.0,51.337093
60.0,64.87843
60.0,61.213173
60.0,62.88228
50.0,62.88228
40.0,53.005165
50.0,45.13681
60.0,55.32945
40.0,61.538353
60.0,41.472294
60.0,66.87723
60.0,59.54557
50.0,62.88228
60.0,53.005165
70.0,64.87843
50.0,71.096214
50.0,51.012985
50.0,56.67344
50.0,53.331215
40.0,53.331215
60.0,43.46675
50.0,65.205086
60.0,49.671062
50.0,64.87843
50.0,51.337093
50.0,55.001476
40.0,53.331215
60.0,43.46675
50.0,65.205086
50.0,49.671062
80.0,55.001476
109.99999999999999,82.97973
80.0,106.584816
70.0,76.00886
60.0,77.13172
60.0,64.228065
70.0,64.55274
670.0,72.76661
470.0,556.83386
150.0,240.46658
70.0,168.14975
109.99999999999999,122.817116
109.99999999999999,125.32158
100.0,103.88564
100.0,100.75719
80.0,102.76767
90.0,81.348915
109.99999999999999,95.230125
450.0,109.60768
610.0,409.56567
290.0,412.51755
90.0,214.84355
120.0,137.63722
109.99999999999999,154.15538
70.0,105.22469
100.0,72.81761
70.0,108.78376
70.0,66.46317
60.0,77.45662
60.0,62.557854
80.0,64.55274
70.0,82.65386
80.0,68.77788
310.0,83.99994
340.0,298.80692
109.99999999999999,267.253
80.0,97.379166
100.0,119.21549
120.0,106.78115
80.0,117.422325
90.0,77.35327
90.0,98.57448
90.0,89.88051
70.0,91.55431
70.0,71.79313
70.0,75.78442
70.0,72.441635
70.0,72.441635
140.0,72.441635
340.0,141.45442
190.0,310.51187
150.0,142.4483
80.0,171.7003
80.0,86.40832
70.0,93.70302
80.0,72.11713
70.0,83.99994
70.0,70.447
70.0,74.11271
70.0,72.441635
70.0,72.441635
60.0,72.441635
70.0,62.557854
80.0,74.43783
90.0,80.65593
90.0,90.20975
100.0,89.88051
90.0,101.426056
100.0,89.55061
90.0,103.10134
230.0,89.55061
230.0,228.93692
200.0,195.57999
190.0,192.60625
100.0,189.71043
109.99999999999999,99.720146
109.99999999999999,125.979164
109.99999999999999,108.928566
109.99999999999999,110.607574
140.0,110.607574
150.0,140.04091
140.0,143.58734
130.0,136.88124
130.0,130.86423
140.0,131.22433
120.0,139.31293
100.0,117.70685
80.0,103.77182
90.0,84.69319
80.0,95.230125
80.0,80.00346
80.0,83.67367
50.0,82.001564
50.0,52.357956
60.0,58.346916
50.0,63.207733
50.0,51.337093
50.0,55.001476
50.0,53.331215
60.0,53.331215
60.0,63.207733
60.0,61.213173
60.0,62.88228
60.0,62.88228
50.0,62.88228
60.0,53.005165
50.0,64.87843
50.0,51.337093
50.0,55.001476
50.0,53.331215
60.0,53.331215
50.0,63.207733
60.0,51.337093
60.0,64.87843
60.0,61.213173
60.0,62.88228
60.0,62.88228
40.0,62.88228
60.0,43.13951
40.0,66.87723
60.0,39.807594
40.0,66.87723
60.0,39.807594
60.0,66.87723
50.0,59.54557
70.0,53.005165
50.0,74.76337
60.0,49.347282
50.0,66.5503
50.0,51.337093
50.0,55.001476
60.0,53.331215
40.0,63.207733
60.0,41.472294
60.0,66.87723
60.0,59.54557
60.0,62.88228
50.0,62.88228
50.0,53.005165
50.0,55.001476
50.0,53.331215
50.0,53.331215
40.0,53.331215
50.0,43.46675
50.0,55.32945
60.0,51.66281
60.0,63.207733
60.0,61.213173
50.0,62.88228
60.0,53.005165
60.0,64.87843
260.0,61.213173
360.0,256.39432
100.0,293.35248
90.0,75.33496
90.0,134.17618
100.0,93.22788
120.0,101.426056
200.0,119.10546
130.0,194.1697
80.0,113.399376
210.00000000000003,92.07234
240.0,217.21466
210.00000000000003,207.57199
80.0,196.23975
100.0,82.794716
90.0,123.41512
109.99999999999999,87.876686
120.0,112.963425
360.0,117.07576
270.0,339.4556
120.0,203.73466
140.0,129.74965
120.0,164.57887
100.0,116.02227
260.0,103.77182
250.0,258.05804
100.0,208.14171
90.0,97.65985
80.0,116.21094
100.0,83.34733
80.0,103.4338
90.0,78.00584
80.0,95.230125
80.0,80.00346
80.0,83.67367
70.0,82.001564
80.0,72.11713
70.0,83.99994
70.0,70.447
70.0,74.11271
80.0,72.441635
100.0,82.32778
90.0,100.08276
90.0,87.876686
100.0,93.22788
109.99999999999999,101.426056
109.99999999999999,109.26901
100.0,108.928566
109.99999999999999,100.75719
100.0,112.62527
90.0,99.0808
100.0,92.89815
90.0,103.10134
100.0,89.55061
90.0,103.10134
90.0,89.55061
80.0,93.22788
90.0,81.675255
80.0,93.55702
90.0,80.00346
90.0,93.55702
80.0,89.88051
70.0,81.675255
80.0,73.78806
560.0,83.99994
630.0,490.40778
230.0,376.15012
100.0,182.16458
109.99999999999999,161.54918
120.0,132.59462
130.0,118.75923
120.0,128.21321
140.0,118.05987
100.0,141.36453
109.99999999999999,96.3911
100.0,117.64843
100.0,99.0808
100.0,102.76767
100.0,101.09222
70.0,101.09222
50.0,71.46973
50.0,57.69443
60.0,56.67344
60.0,63.207733
50.0,61.213173
60.0,53.005165
60.0,64.87843
70.0,61.213173
60.0,72.76661
70.0,60.888985
50.0,74.43783
50.0,51.012985
50.0,56.67344
60.0,53.331215
50.0,63.207733
50.0,51.337093
60.0,55.001476
60.0,63.207733
60.0,61.213173
60.0,62.88228
60.0,62.88228
60.0,62.88228
50.0,62.88228
60.0,53.005165
60.0,64.87843
60.0,61.213173
50.0,62.88228
40.0,53.005165
60.0,45.13681
50.0,65.205086
50.0,49.671062
50.0,55.001476
60.0,53.331215
50.0,63.207733
60.0,51.337093
60.0,64.87843
50.0,61.213173
60.0,53.005165
50.0,64.87843
60.0,51.337093
60.0,64.87843
50.0,61.213173
60.0,53.005165
50.0,64.87843
40.0,51.337093
50.0,45.13681
50.0,55.32945
50.0,51.66281
60.0,53.331215
60.0,63.207733
60.0,61.213173
50.0,62.88228
60.0,53.005165
50.0,64.87843
60.0,51.337093
50.0,64.87843
60.0,51.337093
50.0,64.87843
50.0,51.337093
50.0,55.001476
40.0,53.331215
60.0,43.46675
40.0,65.205086
50.0,39.807594
60.0,57.001762
90.0,61.538353
60.0,90.86605
70.0,56.911636
60.0,77.78203
400.0,60.888985
130.0,379.3178
370.0,61.182373
70.0,392.14893
330.0,23.62383
230.0,365.62695
60.0,167.64738
80.0,74.27372
80.0,110.9827
80.0,78.6584
410.00000000000006,82.001564
180.0,384.33713
50.0,106.58435
60.0,87.71187
50.0,84.96937
60.0,51.337093
50.0,64.87843
50.0,51.337093
50.0,55.001476
50.0,53.331215
60.0,53.331215
40.0,63.207733
60.0,41.472294
50.0,66.87723
60.0,49.671062
60.0,64.87843
60.0,61.213173
50.0,62.88228
60.0,53.005165
60.0,64.87843
50.0,61.213173
60.0,53.005165
60.0,64.87843
50.0,61.213173
60.0,53.005165
60.0,64.87843
50.0,61.213173
60.0,53.005165
50.0,64.87843
60.0,51.337093
40.0,64.87843
50.0,41.472294
50.0,57.001762
50.0,51.66281
50.0,53.331215
60.0,53.331215
60.0,63.207733
50.0,61.213173
60.0,53.005165
50.0,64.87843
60.0,51.337093
50.0,64.87843
70.0,51.337093
50.0,74.76337
60.0,49.347282
60.0,66.5503
60.0,61.213173
40.0,62.88228
60.0,43.13951
40.0,66.87723
50.0,39.807594
40.0,57.001762
50.0,41.799088
60.0,55.32945
50.0,61.538353
60.0,51.337093
50.0,64.87843
50.0,51.337093
60.0,55.001476
90.0,63.207733
70.0,90.86605
90.0,66.786285
80.0,95.55852
80.0,78.33215
70.0,83.67367
80.0,72.11713
70.0,83.99994
80.0,70.447
60.0,83.99994
50.0,60.565834
60.0,56.346703
60.0,64.87843
60.0,61.213173
60.0,62.88228
60.0,62.88228
60.0,62.88228
50.0,62.88228
60.0,53.005165
50.0,64.87843
60.0,51.337093
50.0,64.87843
60.0,51.337093
60.0,64.87843
40.0,61.213173
60.0,43.13951
50.0,66.87723
50.0,49.671062
50.0,55.001476
60.0,53.331215
60.0,63.207733
50.0,61.213173
70.0,53.005165
50.0,74.76337
60.0,49.347282
60.0,66.5503
60.0,61.213173
50.0,62.88228
60.0,53.005165
60.0,64.87843
60.0,61.213173
50.0,62.88228
50.0,53.005165
50.0,55.001476
60.0,53.331215
40.0,63.207733
50.0,41.472294
60.0,57.001762
60.0,61.538353
50.0,61.213173
60.0,53.005165
60.0,64.87843
50.0,61.213173
60.0,53.005165
60.0,64.87843
90.0,61.213173
70.0,92.53971
50.0,66.786285
60.0,56.021606
70.0,66.5503
50.0,71.096214
60.0,51.012985
40.0,66.5503
70.0,41.472294
50.0,76.76146
60.0,47.68379
50.0,66.5503
60.0,51.337093
50.0,64.87843
60.0,51.337093
60.0,64.87843
60.0,61.213173
50.0,62.88228
50.0,53.005165
70.0,55.001476
50.0,73.091995
70.0,49.347282
60.0,76.43539
70.0,59.221615
70.0,74.43783
70.0,70.771385
70.0,72.441635
70.0,72.441635
60.0,72.441635
60.0,62.557854
60.0,64.55274
60.0,62.88228
50.0,62.88228
60.0,53.005165
50.0,64.87843
50.0,51.337093
50.0,55.001476
50.0,53.331215
60.0,53.331215
60.0,63.207733
80.0,61.213173
70.0,82.65386
70.0,68.77788
60.0,74.11271
230.0,62.557854
190.0,230.17189
180.0,153.444
80.0,182.32771
80.0,80.41736
60.0,98.707924
360.0,62.234497
370.0,348.1681
109.99999999999999,272.09955
60.0,99.670944
70.0,104.62013
240.0,81.12746
60.0,235.69884
50.0,29.228327
60.0,83.183815
50.0,64.87843
60.0,51.337093
80.0,64.87843
60.0,80.98195
80.0,58.898697
70.0,85.998405
70.0,68.77788
70.0,74.11271
70.0,72.441635
70.0,72.441635
70.0,72.441635
100.0,72.441635
90.0,102.089966
90.0,86.20287
90.0,93.22788
170.0,91.55431
410.00000000000006,169.96988
540.0,363.3771
310.0,397.63098
109.99999999999999,242.57036
109.99999999999999,141.68898
109.99999999999999,143.69911
120.0,110.607574
160.0,120.44111
109.99999999999999,157.44972
120.0,102.15426
109.99999999999999,128.82036
109.99999999999999,108.58637
109.99999999999999,112.28534
100.0,110.607574
109.99999999999999,100.75719
100.0,112.62527
100.0,99.0808
100.0,102.76767
120.0,101.09222
80.0,120.78697
70.0,77.35327
70.0,78.80409
70.0,74.11271
70.0,72.441635
70.0,72.441635
80.0,72.441635
70.0,82.32778
70.0,70.447
80.0,74.11271
70.0,82.32778
70.0,70.447
80.0,74.11271
60.0,82.32778
60.0,60.565834
60.0,66.22436
60.0,62.88228
60.0,62.88228
50.0,62.88228
70.0,53.005165
50.0,74.76337
50.0,49.347282
60.0,56.67344
50.0,63.207733
50.0,51.337093
50.0,55.001476
50.0,53.331215
50.0,53.331215
50.0,53.331215
60.0,53.331215
50.0,63.207733
70.0,51.337093
60.0,74.76337
50.0,59.221615
70.0,54.675083
50.0,74.76337
60.0,49.347282
50.0,66.5503
70.0,51.337093
50.0,74.76337
60.0,49.347282
50.0,66.5503
60.0,51.337093
50.0,64.87843
50.0,51.337093
50.0,55.001476
50.0,53.331215
50.0,53.331215
50.0,53.331215
50.0,53.331215
100.0,53.331215
50.0,102.7484
80.0,43.4055
60.0,91.340645
80.0,57.23325
60.0,85.998405
70.0,58.898697
70.0,76.10969
60.0,70.771385
60.0,62.557854
60.0,64.55274
60.0,62.88228
60.0,62.88228
80.0,62.88228
50.0,82.65386
60.0,49.02515
50.0,68.223175
60.0,51.337093
50.0,64.87843
60.0,51.337093
50.0,64.87843
60.0,51.337093
60.0,64.87843
60.0,61.213173
60.0,62.88228
60.0,62.88228
60.0,62.88228
50.0,62.88228
50.0,53.005165
50.0,55.001476
50.0,53.331215
50.0,53.331215
50.0,53.331215
60.0,53.331215
50.0,63.207733
60.0,51.337093
60.0,64.87843
60.0,61.213173
50.0,62.88228
60.0,53.005165
60.0,64.87843
50.0,61.213173
60.0,53.005165
60.0,64.87843
50.0,61.213173
60.0,53.005165
60.0,64.87843
60.0,61.213173
50.0,62.88228
60.0,53.005165
50.0,64.87843
60.0,51.337093
50.0,64.87843
50.0,51.337093
50.0,55.001476
50.0,53.331215
50.0,53.331215
50.0,53.331215
60.0,53.331215
60.0,63.207733
50.0,61.213173
60.0,53.005165
60.0,64.87843
60.0,61.213173
60.0,62.88228
50.0,62.88228
60.0,53.005165
50.0,64.87843
60.0,51.337093
70.0,64.87843
70.0,71.096214
70.0,70.771385
80.0,72.441635
70.0,82.32778
80.0,70.447
80.0,83.99994
100.0,80.32975
350.0,101.75867
140.0,330.4638
80.0,87.64651
80.0,114.965675
100.0,92.03271
109.99999999999999,101.75867
100.0,107.58917
100.0,99.0808
100.0,102.76767
100.0,101.09222
140.0,101.09222
90.0,140.39969
100.0,83.20319
90.0,109.79163
100.0,89.55061
90.0,103.10134
90.0,89.55061
100.0,93.22788
100.0,101.426056
109.99999999999999,99.416
70.0,110.94778
60.0,69.47716
60.0,69.24508
50.0,64.55274
60.0,53.005165
60.0,64.87843
60.0,61.213173
50.0,62.88228
60.0,53.005165
60.0,64.87843
60.0,61.213173
